actor_episodes,actor_steps,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,policy_loss
410146,1098888,0.40330282,67497,170671,446686,23748.158444404602,0.29326633
410161,1098929,0.2960221,67498,170675,446713,23749.26653790474,0.28451762
410180,1098985,0.42448387,67499,170679,446735,23750.438207149506,0.29620934
410202,1099050,0.30918378,67500,170683,446758,23751.62055706978,0.31657076
410216,1099093,0.32654238,67501,170687,446782,23752.756344795227,0.32349682
410235,1099149,0.3866109,67501,170687,446800,23753.87702512741,0.30047366
410250,1099191,0.3562864,67502,170691,446826,23755.05908226967,0.29119873
410271,1099252,0.40421414,67503,170695,446851,23756.369453430176,0.2803257
410302,1099336,0.26430207,67505,170703,446876,23757.487442731857,0.30629426
410327,1099401,0.3237927,67506,170707,446903,23758.609058856964,0.326801
410346,1099456,0.38785022,67506,170707,446925,23759.897521018982,0.28849182
410361,1099496,0.36095613,67507,170711,446947,23761.01535320282,0.26657706
410378,1099545,0.3281037,67508,170715,446975,23762.230579853058,0.25879288
410400,1099605,0.3394049,67509,170719,446995,23763.383866786957,0.26108894
410420,1099662,0.39572048,67510,170723,447019,23764.56544804573,0.28887323
410435,1099705,0.33440232,67510,170723,447039,23765.717617750168,0.29475743
410467,1099793,0.31583214,67512,170731,447060,23766.821758270264,0.27702895
410489,1099856,0.3589273,67513,170735,447086,23767.945787668228,0.3119909
410504,1099898,0.31918573,67514,170739,447105,23769.092906713486,0.27077764
410524,1099957,0.44125384,67514,170739,447128,23770.197794914246,0.3037358
410545,1100017,0.2942702,67515,170743,447148,23771.32530617714,0.3004175
410561,1100061,0.43369603,67516,170747,447176,23772.426130771637,0.29513368
410590,1100138,0.27964813,67517,170751,447198,23773.57675766945,0.29130948
410607,1100187,0.29173,67518,170755,447218,23774.697770118713,0.2927429
410618,1100220,0.40041465,67519,170759,447248,23775.81985926628,0.29480648
410632,1100258,0.37472814,67520,170763,447264,23776.95844554901,0.25831327
410655,1100322,0.34859335,67521,170767,447292,23778.080908060074,0.25512215
410680,1100393,0.33985868,67521,170767,447315,23779.27851510048,0.2970056
410698,1100443,0.32308307,67522,170771,447338,23780.444444179535,0.286054
410720,1100506,0.4456374,67523,170775,447363,23781.550454378128,0.28234342
410731,1100537,0.3273334,67524,170779,447386,23782.730630636215,0.32144937
410752,1100598,0.38014498,67525,170783,447410,23783.85877609253,0.3043227
410789,1100706,0.39838314,67527,170791,447427,23785.050433397293,0.25912148
410803,1100747,0.42487603,67528,170795,447448,23786.16029047966,0.29055327
410824,1100808,0.31598473,67528,170795,447476,23787.32175374031,0.26785907
410839,1100851,0.4179054,67529,170799,447503,23788.424200296402,0.2660979
410856,1100906,0.3794759,67530,170803,447529,23789.63230085373,0.28280938
410874,1100953,0.36150193,67530,170803,447546,23790.839861631393,0.260491
410890,1101000,0.34523255,67531,170807,447571,23791.962573051453,0.2999714
410904,1101041,0.35025793,67532,170811,447594,23793.189559936523,0.30160537
410942,1101153,0.3263904,67534,170819,447621,23794.387444019318,0.309314
410960,1101206,0.34434178,67535,170823,447647,23795.623307943344,0.31574234
410985,1101270,0.3184012,67536,170827,447673,23796.782577753067,0.24886224
410995,1101300,0.38836956,67536,170827,447688,23797.899008989334,0.3196201
411011,1101348,0.35379067,67537,170831,447713,23799.060886144638,0.30864912
411033,1101410,0.43392205,67538,170835,447734,23800.188088178635,0.2950418
411051,1101461,0.30150163,67539,170839,447758,23801.297263145447,0.27824783
411071,1101517,0.3159708,67540,170843,447775,23802.479355812073,0.2803529
411086,1101562,0.43252313,67541,170847,447796,23803.595634937286,0.33692858
411103,1101611,0.3455739,67542,170851,447822,23804.697519779205,0.26515412
411114,1101646,0.3877186,67542,170851,447842,23805.873518943787,0.3197146
411149,1101738,0.30314702,67544,170859,447868,23807.014832019806,0.31090203
411171,1101803,0.31390765,67545,170863,447891,23808.130113840103,0.30210662
411198,1101871,0.3016833,67545,170863,447920,23809.23318696022,0.25927213
411218,1101923,0.40205306,67546,170867,447941,23810.336516857147,0.24638066
411241,1101982,0.34752107,67547,170871,447968,23811.59813094139,0.28071934
411253,1102014,0.33421975,67548,170875,447992,23812.702540636063,0.2898931
411282,1102092,0.41186523,67549,170879,448020,23813.869730710983,0.3178387
411302,1102141,0.3672087,67549,170879,448041,23814.997771263123,0.26741531
411326,1102207,0.36977977,67551,170887,448070,23816.196283102036,0.31376797
411343,1102253,0.35635576,67551,170887,448096,23817.42035484314,0.30541855
411390,1102369,0.35348916,67553,170895,448119,23818.595772743225,0.2990005
411408,1102421,0.35585278,67554,170899,448138,23819.731976270676,0.30674148
411429,1102481,0.38025695,67554,170899,448165,23820.843842744827,0.2870766
411446,1102531,0.41884637,67555,170903,448188,23822.237129449844,0.294394
411461,1102578,0.33036262,67556,170907,448217,23823.548226833344,0.28310442
411477,1102626,0.3046154,67557,170911,448243,23824.655069112778,0.2998969
411501,1102687,0.3412843,67558,170915,448270,23825.77976489067,0.25928307
411522,1102745,0.43966258,67559,170919,448303,23826.881823778152,0.28520262
411547,1102818,0.33274943,67560,170923,448325,23828.03401207924,0.30806983
411573,1102888,0.42371494,67561,170927,448342,23829.146547794342,0.31995562
411591,1102941,0.3773466,67561,170927,448369,23830.314276456833,0.30755496
411623,1103025,0.35968578,67563,170935,448386,23831.51664876938,0.31221044
411644,1103085,0.30080873,67564,170939,448413,23832.759231090546,0.30882302
411670,1103155,0.390405,67565,170943,448439,23833.875306606293,0.25251976
411684,1103189,0.42460585,67565,170943,448461,23835.153996944427,0.24045104
411700,1103239,0.2888039,67567,170951,448489,23836.283192396164,0.24841183
411722,1103293,0.34122312,67567,170951,448512,23837.410971403122,0.27750978
411743,1103344,0.37006032,67568,170955,448532,23838.523285150528,0.29671198
411767,1103404,0.29080778,67569,170959,448561,23839.677993297577,0.30155563
411798,1103483,0.2842746,67570,170963,448586,23840.86838579178,0.28148046
411815,1103529,0.30491912,67570,170963,448615,23841.977785110474,0.2626841
411858,1103646,0.40970334,67572,170971,448635,23843.121718883514,0.30851716
411874,1103695,0.3165264,67573,170975,448658,23844.22939133644,0.33785635
411903,1103772,0.4342256,67574,170979,448684,23845.42268204689,0.2749823
411922,1103822,0.38763404,67575,170983,448715,23846.684936761856,0.33433682
411930,1103845,0.35032088,67576,170987,448734,23847.786699533463,0.2897541
411953,1103905,0.35231358,67577,170991,448756,23848.95486140251,0.25959358
411970,1103952,0.37247235,67577,170991,448781,23850.05544281006,0.33530802
411987,1104003,0.38076746,67578,170995,448811,23851.222908496857,0.30503276
412008,1104063,0.3620751,67579,170999,448834,23852.358256816864,0.30909157
412039,1104147,0.4300427,67580,171004,448855,23853.481444597244,0.2798515
412067,1104223,0.284707,67584,171012,448875,23854.59898042679,0.29614496
412091,1104288,0.3981968,67592,171028,448894,23855.838319778442,0.24000895
412109,1104345,0.3372245,67592,171028,448926,23857.16890978813,0.29552102
412127,1104396,0.32281446,67596,171036,448949,23858.283684015274,0.31837106
412143,1104440,0.37478217,67600,171044,448975,23859.402546405792,0.26902106
412158,1104482,0.30435213,67604,171052,448992,23860.506566524506,0.3275308
412181,1104554,0.43578944,67608,171060,449021,23861.71987247467,0.29861513
412201,1104607,0.28370512,67612,171068,449048,23862.860506296158,0.30009645
412223,1104666,0.38562232,67616,171076,449076,23864.15204143524,0.3208019
412263,1104771,0.31524342,67625,171094,449099,23865.43120074272,0.29434198
412282,1104828,0.31970346,67628,171100,449128,23866.664425373077,0.24854596
412308,1104901,0.3738044,67632,171108,449154,23867.84481859207,0.2612517
412324,1104945,0.40245616,67636,171116,449179,23868.99546313286,0.2972957
412349,1105010,0.34024864,67636,171116,449203,23870.108075141907,0.25908464
412367,1105062,0.25383374,67640,171124,449225,23871.245604276657,0.28659585
412386,1105119,0.35514855,67644,171132,449248,23872.352103948593,0.27904338
412399,1105155,0.32380575,67647,171138,449274,23873.5122051239,0.2528418
412424,1105222,0.33872932,67651,171146,449295,23874.723227262497,0.2630991
412443,1105277,0.37460372,67655,171154,449321,23875.932634353638,0.2855608
412455,1105312,0.37492627,67659,171162,449345,23877.099212646484,0.26615012
412500,1105427,0.29523498,67667,171178,449366,23878.233466148376,0.28308463
412517,1105477,0.41834614,67671,171186,449391,23879.407080173492,0.30777287
412532,1105522,0.28912577,67676,171196,449412,23880.547543287277,0.28805116
412550,1105572,0.36363435,67676,171196,449435,23881.820828676224,0.29156262
412567,1105620,0.37142703,67680,171204,449463,23882.96713399887,0.29306614
412583,1105668,0.32866523,67684,171212,449488,23884.172741889954,0.29679847
412598,1105714,0.34124196,67687,171218,449514,23885.281294584274,0.28886226
412627,1105793,0.28895798,67691,171226,449536,23886.382979631424,0.33311203
412648,1105849,0.33596882,67695,171234,449559,23887.55139231682,0.29212776
412685,1105946,0.3098544,67703,171250,449586,23888.87637233734,0.2911079
412712,1106019,0.37938592,67706,171256,449609,23889.980949878693,0.27400628
412738,1106081,0.38817763,67706,171256,449635,23891.19176387787,0.32277733
412756,1106129,0.3547097,67711,171266,449660,23892.43239593506,0.30318755
412768,1106169,0.33684456,67715,171274,449686,23893.546740293503,0.31259948
412797,1106242,0.36152673,67719,171282,449707,23894.819525003433,0.2938884
412810,1106276,0.35272148,67723,171290,449737,23896.099337100983,0.26980722
412821,1106316,0.39041656,67726,171296,449760,23897.216688871384,0.30596513
412849,1106399,0.39345163,67729,171302,449785,23898.317393302917,0.26078215
412875,1106476,0.4297184,67733,171310,449809,23899.20164847374,0.27046555
412910,1106565,0.38417774,67741,171326,449838,23900.622846841812,0.3030894
412933,1106625,0.46611822,67745,171334,449869,23901.73154258728,0.28443822
412957,1106691,0.36929378,67749,171342,449893,23902.832854270935,0.27384153
412976,1106740,0.29980147,67753,171350,449915,23904.06514930725,0.26945633
412995,1106799,0.4121165,67757,171358,449945,23905.19478750229,0.27120048
413019,1106861,0.33020633,67761,171366,449967,23906.343309164047,0.28848696
413034,1106898,0.35879162,67765,171374,449995,23907.465411663055,0.30287006
413060,1106972,0.34480068,67769,171382,450015,23908.568229198456,0.28144118
413081,1107030,0.31484446,67773,171390,450036,23909.808331012726,0.26469743
413110,1107118,0.34600806,67777,171398,450060,23911.053820371628,0.32106936
413132,1107181,0.32434845,67782,171408,450088,23912.28369641304,0.31321546
413153,1107236,0.3402434,67787,171418,450114,23913.416798830032,0.23562928
413180,1107307,0.33040422,67791,171426,450143,23914.561768770218,0.3115887
413193,1107342,0.2550228,67795,171434,450175,23915.691164970398,0.29068118
413226,1107429,0.37546563,67799,171442,450197,23916.811247825623,0.32086578
413245,1107482,0.30066115,67803,171450,450218,23917.917973279953,0.29461318
413262,1107527,0.35720822,67808,171460,450241,23919.06032037735,0.3196327
413284,1107588,0.35811573,67812,171468,450265,23920.18253517151,0.28316087
413299,1107639,0.39044613,67816,171476,450290,23921.305505752563,0.25656623
413319,1107695,0.3311818,67816,171476,450322,23922.44546031952,0.28335083
413338,1107751,0.32934338,67823,171490,450338,23923.55299639702,0.3036891
413376,1107852,0.34076852,67830,171504,450362,23924.888523101807,0.26705885
413396,1107906,0.36220643,67830,171504,450393,23926.094801425934,0.2927588
413419,1107973,0.32875922,67834,171512,450416,23927.23083305359,0.23684949
413439,1108029,0.42724854,67838,171520,450437,23928.336158514023,0.3100694
413457,1108080,0.32560715,67842,171528,450463,23929.46158361435,0.32322818
413476,1108134,0.36519286,67846,171536,450491,23930.563903570175,0.2777605
413497,1108193,0.31453413,67850,171544,450518,23931.681710243225,0.25401643
413517,1108247,0.32697806,67854,171552,450542,23932.91747689247,0.31039375
413543,1108313,0.30653307,67858,171560,450568,23934.13405418396,0.29698858
413567,1108375,0.28638658,67862,171568,450592,23935.259436130524,0.28640166
413586,1108431,0.4081064,67867,171578,450613,23936.365606546402,0.33446914
413597,1108466,0.35720336,67867,171578,450640,23937.51358628273,0.24480575
413639,1108583,0.32910347,67875,171594,450660,23938.632267475128,0.28696105
413659,1108638,0.41154012,67878,171600,450685,23939.742552757263,0.31469035
413675,1108681,0.3534866,67882,171608,450706,23940.869806051254,0.2817207
413704,1108762,0.3623922,67886,171616,450736,23942.00505399704,0.28292137
413726,1108823,0.32523775,67890,171624,450757,23943.110307455063,0.30720282
413737,1108859,0.34211165,67894,171632,450779,23944.262196302414,0.2943849
413756,1108918,0.4646086,67898,171640,450808,23945.39788031578,0.31548712
413779,1108977,0.33497536,67902,171648,450829,23946.52002286911,0.26709297
413791,1109011,0.34153605,67906,171656,450853,23947.689477682114,0.30270457
413814,1109079,0.38502672,67910,171664,450877,23948.79802751541,0.27817124
413836,1109136,0.3762104,67910,171664,450903,23949.89973425865,0.31496546
413857,1109199,0.32915193,67914,171672,450935,23951.035702228546,0.2703601
413874,1109246,0.3394137,67918,171680,450954,23952.161076545715,0.2540734
413918,1109357,0.3838884,67926,171696,450981,23953.341640472412,0.29427478
413941,1109420,0.37391195,67930,171704,451013,23954.53084588051,0.28080666
413968,1109495,0.33716196,67934,171712,451040,23955.705013036728,0.3015156
413988,1109548,0.25228098,67938,171720,451065,23956.902417182922,0.2944727
413999,1109583,0.3703041,67943,171730,451087,23958.019669294357,0.29133067
414013,1109619,0.2689881,67943,171730,451114,23959.126318454742,0.29126033
414042,1109698,0.31767395,67947,171738,451140,23960.30138349533,0.31023493
414066,1109758,0.3551777,67951,171746,451167,23961.401463508606,0.29659545
414089,1109829,0.3316934,67955,171754,451188,23962.513459205627,0.29177487
414104,1109875,0.3776427,67960,171764,451208,23963.649438858032,0.2769658
414139,1109972,0.39278978,67967,171778,451232,23964.811571359634,0.3444028
414154,1110010,0.34684706,67971,171786,451253,23965.92492556572,0.3022216
414182,1110082,0.3738928,67975,171794,451271,23967.034644126892,0.30498844
414204,1110135,0.4068343,67978,171800,451296,23968.299140691757,0.29194483
414225,1110195,0.2977668,67982,171808,451321,23969.45632958412,0.2596006
414236,1110228,0.33907622,67985,171814,451342,23970.584775924683,0.28533927
414257,1110289,0.32740676,67989,171822,451362,23971.738216161728,0.33950636
414282,1110350,0.37350437,67989,171822,451389,23972.950973033905,0.32767773
414304,1110407,0.45259738,67994,171832,451413,23974.100802898407,0.34180632
414312,1110430,0.39241093,67998,171840,451424,23975.204519033432,0.3067377
414326,1110477,0.28950605,68002,171848,451452,23976.42530655861,0.27425033
414347,1110535,0.29644454,68005,171854,451472,23977.55046272278,0.29673183
414360,1110578,0.38653255,68009,171862,451502,23978.692237615585,0.33937812
414379,1110628,0.36239958,68012,171868,451519,23979.822376012802,0.27041757
414423,1110749,0.3581166,68022,171888,451548,23981.197229862213,0.30782908
414447,1110818,0.41254225,68026,171896,451577,23982.329011440277,0.31113052
414469,1110878,0.3345338,68030,171904,451605,23983.449996948242,0.34841242
414482,1110913,0.3224435,68034,171912,451627,23984.556495666504,0.2980621
414508,1110984,0.27334136,68038,171920,451651,23985.66289639473,0.25977495
414522,1111026,0.3683957,68042,171928,451671,23986.802944660187,0.28327003
414543,1111081,0.38751477,68047,171938,451693,23987.903094768524,0.28964773
414571,1111156,0.32834184,68050,171944,451721,23989.01963043213,0.26351807
414587,1111203,0.2832269,68053,171950,451740,23990.219701051712,0.25124314
414604,1111251,0.36309785,68056,171956,451765,23991.476997852325,0.27618557
414627,1111318,0.28110018,68059,171962,451792,23992.636284828186,0.31802967
414640,1111360,0.29907233,68062,171968,451818,23993.882685661316,0.31318197
414657,1111416,0.3999812,68066,171976,451846,23995.044300079346,0.2744888
414703,1111545,0.3066393,68074,171992,451878,23996.229065179825,0.27196592
414722,1111602,0.3753928,68074,171992,451907,23997.38605117798,0.31960255
414739,1111655,0.3451228,68081,172006,451927,23998.48637986183,0.21621385
414756,1111708,0.4405829,68081,172006,451952,23999.616134643555,0.29554397
414768,1111742,0.337542,68084,172012,451971,24000.827940940857,0.2679323
414800,1111819,0.30320197,68087,172018,451996,24002.001668930054,0.25649205
414818,1111870,0.38759884,68090,172024,452023,24003.179607868195,0.31493717
414845,1111944,0.32244444,68093,172030,452049,24004.28012752533,0.28894466
414858,1111978,0.34557784,68096,172036,452072,24005.401336193085,0.30841804
414879,1112032,0.35950586,68099,172042,452096,24006.566333532333,0.23690331
414904,1112110,0.39486805,68099,172042,452121,24007.68023943901,0.28074804
414919,1112153,0.3857665,68102,172048,452152,24008.798661470413,0.29949936
414939,1112211,0.3628138,68104,172052,452175,24009.931039571762,0.2858524
414986,1112325,0.38227254,68110,172064,452197,24011.03583931923,0.27374655
415004,1112373,0.3638373,68113,172070,452222,24012.150586366653,0.2691819
415027,1112445,0.34371772,68116,172076,452247,24013.28888463974,0.26635724
415044,1112496,0.32280576,68116,172076,452273,24014.408056020737,0.2561551
415068,1112562,0.41154093,68119,172082,452295,24015.722725391388,0.24216081
415084,1112605,0.32672045,68122,172088,452319,24016.99117588997,0.23201448
415104,1112666,0.36506397,68124,172092,452349,24018.20302796364,0.24262235
415117,1112703,0.38740373,68127,172098,452372,24019.308806180954,0.28975505
415137,1112764,0.33821967,68130,172104,452383,24020.098800182343,0.30303562
415149,1112801,0.42304447,68133,172110,452413,24021.581877231598,0.32004347
415189,1112911,0.39471173,68137,172118,452436,24022.7160756588,0.26203278
415211,1112972,0.29834765,68140,172124,452460,24023.91118621826,0.30675134
415232,1113028,0.43478855,68143,172130,452484,24025.150971889496,0.27027607
415245,1113063,0.26824164,68146,172136,452506,24026.303374767303,0.25670075
415261,1113110,0.34091532,68149,172142,452524,24027.435012817383,0.27126622
415278,1113157,0.4557932,68149,172142,452551,24028.540509700775,0.20693801
415293,1113208,0.37881094,68152,172148,452572,24029.658202409744,0.29597414
415315,1113267,0.28896892,68155,172154,452602,24030.774500131607,0.29412347
415335,1113324,0.36263472,68157,172158,452627,24031.92126774788,0.27423352
415357,1113385,0.34636265,68160,172164,452649,24033.030915498734,0.28227863
415382,1113446,0.31634077,68163,172170,452668,24034.172719717026,0.23860528
415400,1113498,0.31779835,68166,172176,452694,24035.305115938187,0.25821698
415436,1113598,0.32834852,68172,172188,452722,24036.458811998367,0.3031543
415459,1113664,0.3589929,68175,172194,452744,24037.6201608181,0.29162246
415476,1113714,0.33396932,68178,172200,452769,24038.733924627304,0.30232912
415501,1113785,0.32688174,68181,172206,452796,24039.879761219025,0.3092505
415513,1113824,0.31268114,68184,172212,452819,24041.012966632843,0.30434376
415527,1113863,0.37007642,68187,172218,452846,24042.23135828972,0.27701342
415558,1113943,0.30729023,68190,172224,452870,24043.332872867584,0.27100867
415577,1114000,0.3950914,68193,172230,452893,24044.47667002678,0.2635757
415592,1114047,0.3635162,68196,172236,452921,24045.58622455597,0.30150598
415605,1114090,0.3934732,68199,172242,452946,24046.774703741074,0.29044896
415649,1114219,0.23284279,68202,172248,452973,24048.114520788193,0.24189919
415664,1114260,0.32247376,68205,172254,452994,24049.24932384491,0.31636435
415686,1114323,0.42291176,68208,172260,453023,24050.367897987366,0.28180736
415711,1114392,0.3411427,68211,172266,453049,24051.48452949524,0.26582137
415730,1114450,0.36213064,68214,172272,453080,24052.603539466858,0.2864802
415747,1114495,0.50464165,68214,172272,453099,24053.70897269249,0.27588794
415759,1114529,0.332297,68217,172278,453119,24054.8317964077,0.28184888
415787,1114604,0.3055818,68220,172284,453151,24055.998472929,0.24834278
415810,1114671,0.36980546,68223,172290,453172,24057.159150123596,0.30813468
415835,1114743,0.29796833,68226,172296,453199,24058.298846244812,0.2890084
415850,1114789,0.29494876,68229,172302,453227,24059.580428361893,0.30538696
415866,1114834,0.3549917,68229,172302,453251,24060.69015645981,0.26088366
415889,1114898,0.38299543,68232,172308,453274,24061.80317401886,0.24270457
415924,1115001,0.27620515,68238,172320,453299,24063.09650325775,0.24469674
415944,1115056,0.38855645,68241,172326,453323,24064.214082479477,0.30028456
415961,1115105,0.3176557,68243,172330,453351,24065.351356506348,0.29225665
415981,1115163,0.3417179,68246,172336,453372,24066.493236541748,0.2357482
415995,1115203,0.30567944,68249,172342,453390,24067.672313928604,0.30348867
416013,1115262,0.29997855,68252,172348,453418,24068.827005147934,0.2694548
416029,1115314,0.43751878,68255,172354,453441,24069.948977947235,0.30295146
416048,1115368,0.3559016,68255,172354,453466,24071.119367837906,0.31183767
416069,1115429,0.33578175,68258,172360,453494,24072.22860956192,0.30993897
416088,1115486,0.38277844,68261,172366,453515,24073.393377304077,0.2744152
416110,1115546,0.4015848,68264,172372,453539,24074.49370741844,0.3143663
416127,1115595,0.33269066,68267,172378,453555,24075.610236644745,0.29520357
416146,1115646,0.33070505,68270,172384,453579,24076.734966278076,0.30959654
416160,1115688,0.32455724,68270,172384,453605,24077.878285884857,0.27758777
416199,1115799,0.41488996,68276,172396,453630,24079.023737192154,0.26059595
416217,1115844,0.28613615,68279,172402,453647,24080.201171875,0.27837104
416238,1115901,0.32687923,68281,172406,453671,24081.327474594116,0.2980038
416258,1115960,0.3466565,68284,172412,453700,24082.6176943779,0.29779476
416270,1115995,0.3903114,68287,172418,453722,24083.726341485977,0.29557347
416292,1116055,0.40760028,68290,172424,453754,24084.947863578796,0.27638394
416314,1116113,0.35308233,68292,172428,453778,24086.057285785675,0.2995866
416358,1116230,0.298643,68295,172434,453804,24087.46037721634,0.2604633
416378,1116288,0.31358698,68297,172438,453829,24088.69191980362,0.2510832
416400,1116353,0.38068587,68300,172444,453856,24089.820789575577,0.24974214
416417,1116399,0.36973906,68303,172450,453874,24090.923025131226,0.26329002
416435,1116452,0.39208326,68306,172456,453901,24092.071062088013,0.28079513
416451,1116499,0.42312133,68308,172460,453925,24093.183021068573,0.26726285
416475,1116563,0.35836837,68311,172466,453945,24094.28918862343,0.26620764
416490,1116606,0.32748628,68314,172472,453969,24095.58550786972,0.2790331
416511,1116658,0.36935103,68317,172478,453991,24096.741329431534,0.34155944
416531,1116715,0.28451163,68317,172478,454014,24098.018679142,0.30321604
416547,1116759,0.31716657,68320,172484,454035,24099.121606588364,0.2688306
416583,1116858,0.3879249,68326,172496,454060,24100.32991886139,0.2321161
416601,1116911,0.30033636,68328,172500,454084,24101.466081380844,0.26625353
416614,1116943,0.33572823,68330,172504,454104,24102.56694984436,0.28279203
416633,1117000,0.38788325,68332,172508,454132,24103.684362649918,0.19941698
416655,1117058,0.35713196,68334,172512,454156,24104.828449964523,0.25087526
416672,1117108,0.32102528,68337,172518,454181,24105.940125226974,0.25855517
416699,1117180,0.46518326,68337,172518,454200,24107.047587633133,0.28072053
416713,1117222,0.37548327,68340,172524,454224,24108.180155992508,0.26641852
416730,1117273,0.35719827,68342,172528,454246,24109.33206677437,0.27178565
416744,1117309,0.31337634,68345,172534,454272,24110.437808036804,0.2226965
416770,1117379,0.31907046,68348,172540,454289,24111.561045646667,0.2339133
416801,1117462,0.35884112,68354,172552,454316,24112.661531448364,0.25979513
416825,1117526,0.2779497,68357,172558,454338,24113.935012817383,0.23819429
416841,1117566,0.31192628,68357,172558,454361,24115.272292613983,0.28133044
416861,1117623,0.40926445,68360,172564,454390,24116.42137861252,0.22578198
416880,1117674,0.41755348,68363,172570,454414,24117.530792474747,0.27657032
416900,1117732,0.28446674,68366,172576,454432,24118.66721224785,0.2710115
416918,1117781,0.46429032,68369,172582,454448,24119.872228860855,0.28401476
416930,1117822,0.3775759,68371,172586,454472,24121.057842493057,0.2765264
416952,1117882,0.309829,68374,172592,454500,24122.229261159897,0.2674337
416995,1118000,0.2847175,68378,172600,454531,24123.468250513077,0.21851835
417017,1118063,0.3228908,68381,172606,454552,24124.654304742813,0.27044857
417035,1118114,0.3203223,68384,172612,454576,24125.782787322998,0.29792625
417050,1118161,0.36059797,68387,172618,454598,24126.92713356018,0.26781893
417064,1118202,0.37172806,68390,172624,454623,24128.100909233093,0.30918652
417080,1118246,0.37618005,68390,172624,454643,24129.290271282196,0.3626357
417099,1118303,0.3524547,68393,172630,454668,24130.411521673203,0.31020996
417118,1118357,0.35352004,68395,172634,454690,24131.566314935684,0.33177397
417132,1118393,0.40824568,68398,172640,454713,24132.697239875793,0.36123705
417150,1118446,0.38155124,68401,172646,454739,24133.80190038681,0.3143704
417189,1118559,0.50853,68404,172652,454763,24134.926770448685,0.27272457
417209,1118615,0.35544226,68407,172658,454786,24136.09187722206,0.31296492
417230,1118672,0.36613503,68410,172664,454813,24137.208428382874,0.31585044
417250,1118721,0.37639225,68413,172670,454835,24138.369431972504,0.3662935
417269,1118774,0.4317894,68416,172676,454855,24139.569491624832,0.32231933
417283,1118820,0.4080405,68419,172682,454882,24140.770632505417,0.30491304
417298,1118862,0.37665522,68419,172682,454898,24141.91124367714,0.26496208
417321,1118924,0.35008848,68424,172692,454923,24143.062144756317,0.2995137
417342,1118978,0.35552,68427,172698,454943,24144.1758582592,0.2838254
417360,1119034,0.3389687,68427,172698,454962,24145.298619031906,0.28205812
417375,1119076,0.34701532,68430,172704,454986,24146.525798797607,0.3042997
417395,1119134,0.38688785,68433,172710,455012,24147.719141483307,0.30650103
417430,1119233,0.31221882,68438,172720,455043,24148.821798563004,0.31257793
417455,1119303,0.34335643,68440,172724,455067,24149.928270101547,0.28044635
417467,1119340,0.26077566,68443,172730,455093,24151.13658452034,0.24693406
417494,1119414,0.3668467,68443,172730,455119,24152.2594666481,0.2835278
417516,1119474,0.3915699,68446,172736,455146,24153.451835155487,0.2889235
417537,1119528,0.38204208,68449,172742,455168,24154.606818914413,0.28332642
417553,1119576,0.39687866,68452,172748,455196,24155.72408246994,0.3140003
417573,1119637,0.33495092,68454,172752,455227,24156.849358320236,0.27528283
417594,1119698,0.29296663,68457,172758,455255,24157.957459926605,0.276304
417636,1119820,0.3226325,68462,172768,455277,24159.21153140068,0.3110705
417660,1119891,0.31736505,68462,172768,455308,24160.385969400406,0.3155915
417672,1119924,0.33494547,68465,172774,455336,24161.717882871628,0.29894042
417697,1119990,0.35025105,68468,172780,455363,24162.84014415741,0.30076903
417715,1120040,0.37670368,68471,172786,455382,24164.007965564728,0.2852158
417733,1120098,0.39509997,68474,172792,455406,24165.19000005722,0.2926742
417751,1120148,0.4380521,68477,172798,455426,24166.308789253235,0.29544327
417764,1120188,0.34947953,68480,172804,455454,24167.456868171692,0.31048545
417789,1120256,0.26878315,68483,172810,455478,24168.607954502106,0.2719849
417805,1120305,0.38717896,68486,172816,455499,24169.75453519821,0.26485804
417827,1120373,0.377158,68489,172822,455522,24170.8749127388,0.28695822
417843,1120420,0.29360184,68492,172828,455544,24171.98029232025,0.31869036
417858,1120470,0.34813994,68492,172828,455565,24173.125979423523,0.3041826
417879,1120535,0.3539395,68495,172834,455591,24174.229295253754,0.26864302
417907,1120621,0.31454325,68501,172846,455608,24175.34186387062,0.27283072
417924,1120670,0.31604052,68504,172852,455635,24176.605843544006,0.28651953
417941,1120720,0.33790758,68507,172858,455654,24177.735419034958,0.31218296
417955,1120761,0.44190782,68507,172858,455679,24178.91647219658,0.2786306
417973,1120810,0.34239936,68510,172864,455698,24180.02057480812,0.31739742
417994,1120873,0.32476494,68513,172870,455721,24181.207696199417,0.2894736
418013,1120928,0.35677958,68516,172876,455748,24182.35554432869,0.26532817
418035,1120988,0.32613492,68519,172882,455768,24183.50345349312,0.2664654
418048,1121027,0.31001052,68522,172888,455794,24184.622034549713,0.28868875
418069,1121083,0.36145896,68525,172894,455818,24185.863270998,0.24455938
418097,1121157,0.3307785,68528,172900,455838,24187.059548139572,0.31099546
418112,1121203,0.33941323,68531,172906,455871,24188.163767576218,0.23570518
418133,1121258,0.29875532,68534,172912,455894,24189.27097249031,0.38572866
418153,1121314,0.36085063,68537,172918,455912,24190.418148994446,0.3051865
418186,1121409,0.34671664,68540,172924,455943,24191.53571343422,0.28353015
418213,1121480,0.36361527,68543,172930,455970,24192.658947229385,0.2833953
418233,1121532,0.3127221,68546,172936,455991,24193.75962281227,0.27209872
418246,1121571,0.33444762,68549,172942,456011,24194.871475934982,0.27361402
